# time(s), cam_used[0], cam_used[1], cam_used[2], cam_used[3], cam_rows[0], cam_rows[1], cam_rows[2], cam_rows[3], cam_sol[0][0], cam_sol[0][1], cam_sol[0][2], cam_sol[0][3], cam_sol[0][4], cam_sol[0][5], cam_sol[0][6], cam_sol[1][0], cam_sol[1][1], cam_sol[1][2], cam_sol[1][3], cam_sol[1][4], cam_sol[1][5], cam_sol[1][6], cam_sol[2][0], cam_sol[2][1], cam_sol[2][2], cam_sol[2][3], cam_sol[2][4], cam_sol[2][5], cam_sol[2][6], cam_sol[3][0], cam_sol[3][1], cam_sol[3][2], cam_sol[3][3], cam_sol[3][4], cam_sol[3][5], cam_sol[3][6], level0_avg_total_rows
1646305724.7030356, 0, 1, 1, 0, 0, 2560, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000001, -0.0000000, -0.0000001, 0.0000001, 0.0000003, -0.0014427, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 40.0000000
1646305724.7530336, 0, 1, 1, 0, 0, 2432, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, -0.0000000, -0.0000000, 0.0000000, -0.0000000, 0.0000000, -0.0000002, -0.0003902, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 38.0000000
1646305724.8030317, 0, 1, 1, 0, 0, 2368, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, -0.0000001, -0.0000000, -0.0000000, -0.0000000, -0.0000000, -0.0000003, -0.0001341, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 37.0000000
1646305724.8530297, 0, 1, 1, 0, 0, 2944, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, -0.0000000, -0.0000000, -0.0000000, 0.0000000, -0.0000001, -0.0000000, -0.0001583, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 46.0000000
1646305725.0030241, 0, 1, 1, 0, 0, 2496, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, -0.0000000, 0.0000000, 0.0000065, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 39.0000000
1646305725.0530221, 0, 1, 1, 0, 0, 2752, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, -0.0000000, -0.0000000, 0.0000000, 0.0000000, -0.0000000, -0.0000000, -0.0000773, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 43.0000000
1646305725.1030204, 0, 1, 1, 0, 0, 2688, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, -0.0000000, -0.0000000, -0.0000000, -0.0000000, 0.0000000, 0.0000000, 0.0000327, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 42.0000000
1646305725.1530185, 0, 1, 1, 0, 0, 2368, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, -0.0000000, -0.0000000, 0.0000000, -0.0000000, 0.0000000, -0.0000000, -0.0000452, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 37.0000000
1646305725.3530109, 0, 1, 1, 1, 0, 2688, 3968, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000036, 0.0000020, -0.0000019, -0.0000400, 0.0000613, -0.0000138, -0.0068154, 0.0000162, -0.0000137, 0.0000076, 0.0000923, -0.0001017, -0.0000137, 0.0093998, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 104.0000000
1646305725.4530070, 0, 1, 1, 1, 0, 3264, 5696, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, -0.0000013, 0.0000000, -0.0000012, 0.0000008, 0.0000097, -0.0000018, -0.0019746, 0.0000063, -0.0000073, 0.0000032, 0.0000230, -0.0000516, -0.0000073, 0.0003594, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 140.0000000
1646305725.6529994, 0, 1, 1, 1, 0, 3584, 4160, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000001, -0.0000001, -0.0000003, 0.0000016, -0.0000001, -0.0029457, 0.0000006, -0.0000016, 0.0000020, 0.0000010, -0.0000296, -0.0000032, 0.0010912, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 121.0000000
1646305725.7029977, 0, 1, 1, 0, 0, 4672, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000002, 0.0000010, 0.0000000, -0.0000005, 0.0000010, -0.0000002, -0.0021069, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 73.0000000
1646305725.7529957, 0, 1, 1, 0, 0, 3776, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, -0.0000000, 0.0000000, -0.0000001, 0.0000001, 0.0000000, -0.0009902, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 59.0000000
1646305725.8529918, 0, 1, 1, 0, 0, 2880, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, -0.0000000, 0.0000000, 0.0000000, -0.0000000, 0.0000001, 0.0000000, -0.0003281, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 45.0000000
1646305726.0529842, 0, 1, 1, 1, 0, 2432, 640, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, -0.0000000, 0.0000000, 0.0000000, -0.0000000, 0.0000000, -0.0000000, -0.0006339, -0.0000000, 0.0000000, 0.0000000, -0.0000000, 0.0000000, -0.0000000, 0.0008195, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 48.0000000
1646305726.1529803, 0, 1, 1, 1, 0, 2496, 576, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, -0.0000000, -0.0000000, 0.0000000, 0.0000000, 0.0000002, -0.0000000, 0.0002800, 0.0000000, -0.0000000, -0.0000000, -0.0000000, 0.0000000, 0.0000000, -0.0001165, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 48.0000000
1646305726.3529727, 1, 1, 1, 0, 1088, 2432, 0, 0, 0.0000000, 0.0000000, 0.0000000, -0.0000000, 0.0000000, 0.0000000, -0.0000467, -0.0000000, -0.0000000, -0.0000000, 0.0000000, -0.0000000, -0.0000000, -0.0000904, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 55.0000000
1646305726.6029634, 0, 1, 1, 1, 0, 2816, 2624, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, -0.0000000, -0.0000000, 0.0000000, -0.0000000, -0.0002326, 0.0000000, 0.0000000, 0.0000000, -0.0000000, 0.0000000, -0.0000000, 0.0002976, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 85.0000000
1646305726.7029595, 0, 1, 1, 1, 0, 2304, 3264, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, -0.0000000, -0.0000000, 0.0000000, -0.0000000, 0.0000000, -0.0000000, -0.0000933, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, -0.0000000, 0.0001188, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 87.0000000
1646305726.7779567, 0, 1, 1, 1, 0, 2176, 4672, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, -0.0000000, 0.0000000, -0.0000000, 0.0000000, -0.0000000, -0.0000000, -0.0001077, 0.0000000, 0.0000000, 0.0000000, -0.0000000, 0.0000000, -0.0000000, 0.0000640, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 107.0000000
1646305726.9529502, 0, 1, 1, 1, 0, 64, 2304, 6080, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, -0.0000000, -0.0000000, 0.0000000, 0.0000000, 0.0000000, -0.0000000, -0.0000000, -0.0000000, 0.0000000, -0.0000000, -0.0000001, -0.0000000, -0.0004113, 0.0000000, 0.0000000, 0.0000000, -0.0000000, 0.0000003, 0.0000000, 0.0004611, 132.0000000
1646305727.0029483, 0, 1, 1, 0, 0, 2368, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, -0.0000000, 0.0000000, -0.0000001, -0.0000000, -0.0004120, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 37.0000000
1646305727.0529463, 0, 1, 1, 0, 0, 128, 3200, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, -0.0000000, -0.0000000, -0.0000000, 0.0000000, 0.0000000, -0.0000013, -0.0000000, 0.0000000, -0.0000000, 0.0000000, 0.0000000, -0.0000000, -0.0001812, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 52.0000000
1646305727.1029444, 0, 1, 1, 0, 0, 128, 3968, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, -0.0000000, -0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, -0.0000014, 0.0000000, 0.0000000, 0.0000000, 0.0000000, -0.0000000, -0.0000000, -0.0000551, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 64.0000000
1646305727.1529424, 0, 1, 1, 0, 0, 192, 3776, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, -0.0000000, 0.0000000, 0.0000000, 0.0000000, -0.0000011, 0.0000000, 0.0000000, 0.0000000, -0.0000000, -0.0000000, 0.0000000, -0.0000298, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 62.0000000
1646305727.2029407, 0, 1, 1, 0, 0, 192, 4352, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, -0.0000000, -0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, -0.0000007, 0.0000000, 0.0000000, 0.0000000, -0.0000000, 0.0000000, -0.0000000, -0.0000081, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 71.0000000
1646305727.4029329, 0, 1, 1, 1, 0, 64, 4032, 5952, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, -0.0000000, -0.0000000, 0.0000000, -0.0000000, 0.0000000, -0.0000000, -0.0000366, -0.0000000, -0.0000000, 0.0000000, 0.0000000, -0.0000000, -0.0000000, -0.0005385, 0.0000000, 0.0000000, 0.0000000, -0.0000001, -0.0000001, 0.0000000, 0.0002152, 157.0000000
1646305727.5779264, 1, 1, 1, 1, 640, 192, 3968, 5312, 0.0000000, 0.0000000, 0.0000000, -0.0000000, 0.0000000, 0.0000000, -0.0000357, -0.0000000, -0.0000000, -0.0000000, 0.0000000, 0.0000000, -0.0000000, -0.0000164, -0.0000000, -0.0000000, -0.0000000, 0.0000000, -0.0000000, -0.0000000, -0.0000676, 0.0000000, 0.0000000, 0.0000000, -0.0000000, -0.0000000, 0.0000000, 0.0000599, 158.0000000
1646305727.6279244, 0, 1, 1, 0, 0, 384, 4160, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, -0.0000000, -0.0000000, -0.0000000, 0.0000000, 0.0000000, -0.0000000, -0.0000078, -0.0000000, 0.0000000, -0.0000000, 0.0000000, -0.0000000, -0.0000000, -0.0000552, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 71.0000000
1646305727.8529160, 1, 1, 1, 0, 256, 4224, 0, 0, -0.0000000, -0.0000000, 0.0000000, -0.0000000, 0.0000000, -0.0000000, -0.0000001, -0.0000000, 0.0000000, -0.0000000, 0.0000000, -0.0000000, -0.0000000, -0.0000046, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 70.0000000
1646305727.9529123, 0, 1, 1, 1, 0, 64, 3776, 3648, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, -0.0000000, -0.0000000, -0.0000000, 0.0000000, 0.0000000, -0.0000000, -0.0000000, 0.0000000, -0.0000000, -0.0000000, 0.0000000, 0.0000000, 0.0000000, -0.0002013, 0.0000000, 0.0000000, 0.0000000, -0.0000000, -0.0000000, 0.0000000, 0.0002107, 117.0000000
1646305728.0029101, 0, 1, 1, 0, 0, 128, 3840, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, -0.0000000, 0.0000000, -0.0000000, -0.0000000, 0.0000000, -0.0000000, -0.0000010, 0.0000000, -0.0000000, 0.0000000, 0.0000000, -0.0000000, -0.0000000, -0.0000515, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 62.0000000
1646305728.2028940, 0, 1, 1, 1, 0, 4224, 4224, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, -0.0000000, -0.0000000, -0.0000000, 0.0000000, 0.0000000, -0.0000000, -0.0000245, 0.0000000, 0.0000000, 0.0000000, -0.0000000, -0.0000000, 0.0000000, 0.0000247, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 132.0000000
1646305728.4028859, 0, 1, 1, 1, 0, 192, 4032, 3072, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, -0.0000000, -0.0000000, -0.0000000, 0.0000000, 0.0000000, -0.0000000, -0.0000010, -0.0000000, -0.0000000, 0.0000000, 0.0000000, -0.0000000, -0.0000000, -0.0000217, 0.0000000, 0.0000000, 0.0000000, -0.0000000, 0.0000000, 0.0000000, 0.0000214, 114.0000000
1646305728.5028822, 0, 1, 1, 1, 0, 64, 3648, 3200, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, -0.0000000, -0.0000000, -0.0000000, 0.0000000, -0.0000000, -0.0000000, -0.0000000, -0.0000000, -0.0000000, 0.0000000, 0.0000000, -0.0000000, -0.0000000, -0.0000046, 0.0000000, 0.0000000, 0.0000000, -0.0000000, 0.0000000, 0.0000000, -0.0000010, 108.0000000
1646305728.5528800, 0, 1, 1, 0, 0, 128, 3456, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, -0.0000000, -0.0000000, 0.0000000, -0.0000000, -0.0000000, -0.0000000, -0.0000000, 0.0000000, -0.0000000, -0.0000000, -0.0000017, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 56.0000000
1646305728.6028781, 0, 1, 1, 0, 0, 192, 3392, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, -0.0000000, 0.0000000, -0.0000000, -0.0000000, -0.0000000, 0.0000000, -0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, -0.0000000, -0.0000006, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 56.0000000
1646305728.6528761, 0, 1, 1, 0, 0, 3648, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, -0.0000000, 0.0000000, 0.0000000, -0.0000001, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 57.0000000
1646305728.8778672, 1, 1, 1, 1, 128, 192, 2880, 5760, -0.0000000, -0.0000000, 0.0000000, 0.0000000, -0.0000000, -0.0000000, -0.0000331, -0.0000000, -0.0000000, -0.0000000, 0.0000000, 0.0000000, -0.0000000, -0.0000032, 0.0000000, 0.0000000, 0.0000000, -0.0000000, -0.0000000, -0.0000000, -0.0001125, 0.0000000, -0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0001850, 140.0000000
1646305729.0528603, 1, 1, 1, 0, 192, 2496, 0, 0, -0.0000000, 0.0000000, -0.0000000, 0.0000000, -0.0000000, -0.0000000, -0.0000056, 0.0000000, -0.0000000, 0.0000000, -0.0000000, 0.0000000, 0.0000000, -0.0000720, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 42.0000000
1646305729.1778553, 1, 1, 1, 1, 64, 2816, 5824, 0, -0.0000000, -0.0000000, -0.0000000, 0.0000000, 0.0000000, -0.0000000, -0.0000000, -0.0000000, -0.0000000, 0.0000000, -0.0000000, 0.0000000, 0.0000000, 0.0000914, -0.0000000, 0.0000000, -0.0000000, 0.0000000, -0.0000000, 0.0000000, -0.0000968, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 136.0000000
1646305729.2528524, 1, 1, 1, 0, 64, 3392, 0, 0, -0.0000000, -0.0000000, 0.0000000, 0.0000000, 0.0000000, -0.0000000, -0.0000000, -0.0000000, 0.0000000, -0.0000000, -0.0000000, -0.0000000, -0.0000000, -0.0000352, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 54.0000000
1646305729.4528444, 0, 1, 1, 1, 0, 4480, 5120, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, -0.0000000, 0.0000000, -0.0000000, 0.0000000, 0.0000000, -0.0000033, -0.0000000, 0.0000000, -0.0000000, 0.0000000, -0.0000000, 0.0000000, -0.0000008, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 150.0000000
1646305729.6528363, 1, 1, 0, 1, 6528, 0, 0, 0, 0.0000000, -0.0000000, 0.0000000, -0.0000000, -0.0000000, 0.0000000, -0.0000008, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 102.0000000
1646305729.7528324, 0, 1, 1, 1, 0, 5568, 7168, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, -0.0000000, -0.0000000, 0.0000000, -0.0000000, 0.0000000, -0.0000000, 0.0000485, -0.0000000, 0.0000000, -0.0000000, 0.0000000, -0.0000000, -0.0000000, -0.0000350, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 199.0000000
1646305729.8528285, 0, 1, 1, 1, 0, 4672, 6528, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, -0.0000003, -0.0000001, 0.0000000, -0.0000003, 0.0000049, -0.0000024, 0.0004165, -0.0000000, -0.0000000, 0.0000000, 0.0000001, -0.0000003, -0.0000000, -0.0002381, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 175.0000000
1646305729.9278255, 0, 1, 1, 1, 0, 3968, 6208, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, -0.0000000, 0.0000000, 0.0000000, -0.0000000, 0.0000000, -0.0000000, -0.0000545, -0.0000000, 0.0000000, -0.0000000, 0.0000000, -0.0000000, -0.0000000, -0.0000580, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 159.0000000
1646305729.9778235, 0, 1, 1, 0, 0, 3840, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, -0.0000000, 0.0000000, -0.0000000, 0.0000000, -0.0000000, -0.0000288, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 60.0000000
1646305730.0278215, 0, 1, 1, 0, 0, 3648, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, -0.0000000, 0.0000000, 0.0000000, 0.0000000, -0.0000000, -0.0000000, -0.0000095, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 57.0000000
1646305730.2528126, 1, 1, 1, 0, 256, 3904, 0, 0, 0.0000000, -0.0000000, -0.0000000, 0.0000000, -0.0000000, 0.0000000, -0.0000234, -0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000001, -0.0000000, 0.0000614, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 65.0000000
1646305730.4778037, 1, 1, 1, 1, 704, 5888, 3328, 0, 0.0000000, -0.0000000, 0.0000000, -0.0000000, 0.0000001, 0.0000000, 0.0001175, -0.0000000, -0.0000000, -0.0000000, 0.0000000, -0.0000000, -0.0000000, -0.0001012, -0.0000000, -0.0000000, -0.0000000, 0.0000000, -0.0000000, -0.0000000, -0.0000587, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 155.0000000
1646305730.7027948, 0, 1, 1, 1, 0, 5120, 3840, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, -0.0000000, -0.0000000, -0.0000000, -0.0000000, -0.0000000, -0.0000062, -0.0000000, -0.0000000, 0.0000000, 0.0000000, 0.0000000, -0.0000000, -0.0000044, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 140.0000000
1646305730.8027906, 1, 1, 1, 1, 3328, 4608, 2880, 0, -0.0000000, 0.0000000, 0.0000000, -0.0000002, 0.0000002, 0.0000001, -0.0004978, 0.0000000, -0.0000000, -0.0000000, 0.0000001, -0.0000000, -0.0000000, -0.0002904, -0.0000000, 0.0000000, 0.0000000, -0.0000001, 0.0000002, 0.0000001, 0.0004530, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 169.0000000
1646305730.9527848, 0, 1, 1, 1, 0, 1664, 320, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, -0.0000000, 0.0000000, -0.0000000, -0.0000000, -0.0001623, -0.0000000, -0.0000000, -0.0000000, 0.0000000, -0.0000000, -0.0000000, -0.0000100, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 31.0000000
1646305731.1027789, 1, 1, 1, 0, 4352, 2496, 0, 0, -0.0000000, 0.0000000, -0.0000000, -0.0000000, 0.0000000, 0.0000000, 0.0001497, 0.0000000, -0.0000000, -0.0000000, -0.0000000, -0.0000000, -0.0000000, -0.0001401, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 107.0000000
1646305731.2777719, 0, 1, 1, 1, 0, 1920, 384, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, -0.0000000, -0.0000000, 0.0000000, -0.0000000, -0.0000056, -0.0000000, 0.0000000, -0.0000000, 0.0000000, -0.0000000, 0.0000000, -0.0000643, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 36.0000000
1646305731.4527650, 0, 1, 1, 1, 0, 448, 2496, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, -0.0000000, -0.0000000, 0.0000000, 0.0000000, 0.0000000, -0.0000002, 0.0000000, -0.0000000, 0.0000000, -0.0000000, 0.0000000, -0.0000000, 0.0000200, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 46.0000000
